Id,Category
15341.jpg,0
10477.jpg,2
11499.jpg,1
10239.jpg,1
12679.jpg,0
12846.jpg,2
10074.jpg,1
12128.jpg,1
12385.jpg,1
17557.jpg,1
15918.jpg,0
14207.jpg,1
12772.jpg,0
13490.jpg,0
17864.jpg,2
10296.jpg,0
11616.jpg,2
10370.jpg,1
15661.jpg,0
16826.jpg,2
16717.jpg,2
17773.jpg,0
18067.jpg,0
13663.jpg,0
10040.jpg,2
12912.jpg,0
10125.jpg,1
17164.jpg,0
15867.jpg,1
12142.jpg,0
17803.jpg,0
13818.jpg,0
12964.jpg,2
11986.jpg,0
15625.jpg,1
16682.jpg,0
11398.jpg,2
13931.jpg,1
16259.jpg,1
13701.jpg,1
14201.jpg,2
16793.jpg,1
12448.jpg,2
11425.jpg,1
17392.jpg,0
16065.jpg,1
18029.jpg,1
13760.jpg,1
13318.jpg,0
16052.jpg,2
17404.jpg,1
13046.jpg,0
11365.jpg,1
14175.jpg,0
13161.jpg,1
11783.jpg,2
11681.jpg,2
12424.jpg,1
16906.jpg,1
17762.jpg,2
14658.jpg,0
15910.jpg,2
15482.jpg,2
13030.jpg,0
17901.jpg,0
14014.jpg,0
17520.jpg,1
16024.jpg,0
14215.jpg,1
16930.jpg,2
11734.jpg,1
12352.jpg,1
10346.jpg,0
16325.jpg,0
11579.jpg,1
16336.jpg,0
13888.jpg,2
11210.jpg,1
14033.jpg,1
12775.jpg,2
10100.jpg,2
15851.jpg,0
13107.jpg,2
16505.jpg,1
14932.jpg,2
12277.jpg,1
15043.jpg,2
11488.jpg,2
14466.jpg,2
11955.jpg,1
17468.jpg,0
14327.jpg,2
10349.jpg,1
12996.jpg,0
11221.jpg,1
11345.jpg,0
11773.jpg,0
15423.jpg,1
12008.jpg,1
17598.jpg,2
10148.jpg,1
13710.jpg,2
11764.jpg,1
10323.jpg,1
17427.jpg,2
12359.jpg,1
14195.jpg,0
16591.jpg,0
16853.jpg,1
13524.jpg,2
17116.jpg,0
13503.jpg,2
10863.jpg,1
10641.jpg,1
12634.jpg,0
12802.jpg,2
15641.jpg,0
10001.jpg,1
16276.jpg,2
10620.jpg,0
16971.jpg,0
16392.jpg,0
17715.jpg,0
13220.jpg,1
15710.jpg,1
10411.jpg,1
12503.jpg,0
13911.jpg,0
15365.jpg,0
14740.jpg,1
15356.jpg,1
17523.jpg,2
11439.jpg,1
16920.jpg,1
11558.jpg,1
10853.jpg,1
16348.jpg,2
15062.jpg,0
15116.jpg,0
10760.jpg,0
16570.jpg,2
15700.jpg,1
13980.jpg,1
11222.jpg,0
14541.jpg,1
15509.jpg,1
15872.jpg,0
11136.jpg,2
14078.jpg,1
12988.jpg,1
11175.jpg,2
14435.jpg,0
11754.jpg,2
15190.jpg,0
13373.jpg,0
17755.jpg,0
11322.jpg,1
14742.jpg,0
14422.jpg,1
17743.jpg,1
17415.jpg,2
12489.jpg,0
11286.jpg,0
10530.jpg,1
15292.jpg,2
17055.jpg,2
18203.jpg,1
17229.jpg,2
10437.jpg,2
11877.jpg,1
10812.jpg,1
10289.jpg,2
11045.jpg,1
13322.jpg,1
13392.jpg,1
15135.jpg,2
15532.jpg,0
10571.jpg,1
17319.jpg,2
14729.jpg,1
13031.jpg,0
10520.jpg,2
14094.jpg,0
15119.jpg,1
17156.jpg,1
10328.jpg,0
15660.jpg,0
10845.jpg,0
14199.jpg,0
15240.jpg,2
17278.jpg,0
11205.jpg,1
11680.jpg,0
13926.jpg,2
18153.jpg,2
14864.jpg,0
14491.jpg,2
